,,,,,,,,,,,,,,,,,
CATÁLOGO NUMÉRICO DEL ANEXO 2 DE LA  RESOLUCIÓN QUE ESTABLECE EL MECANISMO PARA GARANTIZAR EL PAGO DE CONTRIBUCIONES EN MERCANCÍAS SUJETAS A  PRECIOS ESTIMADOS POR LA  SECRETARÍA DE HACIENDA Y CRÉDITO PÚBLICO  CATÁLOGO.,,,,,,,,,,,,,,,,,
,,,,,, PRECIO  ESTIMADO  EN DÓLARES DE E.U.A POR UNIDAD  COMERCIAL  Y  POR ANTIGÜEDAD  DEL AÑO MODELO,,,,,,,,,,,
CATALOGO NUMÉRICO,FRACCION ARANCELARIA,NICO,MARCA,DESCRIPCION DE NICO,UNIDAD COMERCIAL,2009,2010,10 AÑOS O  MÁS,9 AÑOS,8 AÑOS,7 AÑOS, 6 AÑOS,5 AÑOS,4 AÑOS,3 AÑOS,2 AÑOS,HASTA 1 AÑO
146,8703.23.02,,AUDI,A8  L,Pza,,,,,,,,,,"35,350","39,925","51,400"
147,8703.23.02,,AUDI,ALLROAD,Pza,,,,,,,,,,"26,450","30,583","39,325"
148,8703.23.02,,AUDI,Q3-4 CYL.,Pza,,,,,,,,,,,"28,444","28,708"
149,8703.23.02,,AUDI,S3,Pza,,,,,,,,,,,,"35,938"
150,8703.23.02,,AUDI,S3-4 CYL.,Pza,,,,,,,,,,,"32,713",
151,8703.23.02,,AUDI,S4,Pza,,,,,,,,,"28,625","33,388","39,800",
152,8703.23.02,,AUDI,S5,Pza,,,,,,,,,"30,606","35,811","45,160",
153,8703.23.02,,AUDI,S5-V6,Pza,,,,,,,,,,,,"44,813"
154,8703.23.02,,AUDI,TT-4 CYL.,Pza,,,,"7,845","8,670","9,531","12,150","15,119","17,387","20,344","25,655",
155,8703.23.02,,AUDI,TT-4 CYL. TURBO,Pza,,,,,,,,,,,,"36,338"
156,8703.23.02,,AUDI,TTS-4 CYL TURBO,Pza,,,,,,,,,"30,400","30,613","34,288","44,100"
157,8703.23.02,,AUDI,RS3,Pza,,,,,,,,,,,,"43,975"
,8703.23.02,,BMW,BMW,,,,,,,,,,,,,
158,8703.23.02,,BMW,1 SERIES,Pza,,,,,,,,,"18,906",,,
159,8703.23.02,,BMW,2 SERIES,Pza,,,,,,,,,,"23,950","28,846","35,569"
160,8703.23.02,,BMW,3 SERIES,Pza,"4,689","6,079","7,892","8,769","9,858","10,823","12,703","14,865","17,095","20,002","25,224","34,668"
161,8703.23.02,,BMW,4 SERIES,Pza,,,,,,,,,,"31,832","38,718","40,140"
162,8703.23.02,,BMW,5 SERIES,Pza,"5,175","5,738","6,688","7,492","8,600","9,725","15,975","17,988","20,686","24,204","30,523","48,882"
163,8703.23.02,,BMW,6 SERIES,Pza,,,,,,,,,,"39,846","46,779","58,358"
164,8703.23.02,,BMW,7 SERIES,Pza,,,,,,,,,,"33,763","40,038","58,733"
165,8703.23.02,,BMW,M2,Pza,,,,,,,,,,,,"50,475"
166,8703.23.02,,BMW,M3,Pza,,,,,,,,,,,,"64,775"
167,8703.23.02,,BMW,Z  SERIES,Pza,"8,208","8,915","9,720","10,550","11,925","12,050","12,788","15,275",,"20,912","26,372",
,8703.23.02,,BUICK,BUICK,,,,,,,,,,,,,
168,8703.23.02,,BUICK,CASCADA,Pza,,,,,,,,,,,,"24,492"
169,8703.23.02,,BUICK,ENVISION,Pza,,,,,,,,,,,,"26,094"
170,8703.23.02,,BUICK,LACROSSE-4 CYL.,Pza,,,,,,,,,"12,113",,,
171,8703.23.02,,BUICK,REGAL-4 CYL.,Pza,,,,,,,,,"10,500","12,286","15,493","19,314"
172,8703.23.02,,BUICK,VERANO-4 CYL.,Pza,,,,,,,,,,"12,706","14,130","14,942"
,8703.23.02,,CADILLAC,CADILLAC,,,,,,,,,,,,,
173,8703.23.02,,CADILLAC,ATS-4 CYL,Pza,,,,,,,,,,"18,458","23,892",
174,8703.23.02,,CADILLAC,ATS-COUPE,Pza,,,,,,,,,,,,"31,282"
175,8703.23.02,,CADILLAC,ATS-SEDAN,Pza,,,,,,,,,,,,"25,263"
176,8703.23.02,,CADILLAC,CTS-I 4,pza,,,,,,,,,,"24,250","27,606",
177,8703.23.02,,CADILLAC,CTS-V6,Pza,,,,,,,,"10,575","12,161","14,229",,
178,8703.23.02,,CADILLAC,CTS-SEDAN,Pza,,,,,,,,,,,,"28,838"
,8703.23.02,,CHEVROLET,CHEVROLET,,,,,,,,,,,,,
179,8703.23.02,,CHEVROLET,AVEO-L4,Pza,,,,,,,"3,613","4,008","4,609",,,
180,8703.23.02,,CHEVROLET,CAMARO,Pza,,,,,,,,,,,,"21,808"
181,8703.23.02,,CHEVROLET,CAVALIER-L4,Pza,"1,950","2,196","2,440","2,488","2,919","3,625","3,908","4,350",,,,
182,8703.23.02,,CHEVROLET,CLASSIC-L4,Pza,,,,,,,"4,000","4,700",,,,
183,8703.23.02,,CHEVROLET,CRUZE-4 CYL.,Pza,,,,,,,,,"9,500","9,938","11,408",
184,8703.23.02,,CHEVROLET,HHR-4  CYL.,Pza,,,,,,,,,"9,946",,,
185,8703.23.02,,CHEVROLET,IMPALA-I4,Pza,,,,,,,,,,"15,679","17,531","19,602"
186,8703.23.02,,CHEVROLET,MALIBU-4 CYL,Pza,,,,,,,,"5,700","6,555","7,670","9,672","20,100"
187,8703.23.02,,CHEVROLET,PRIZM-4  CYL,Pza,"2,138","2,363","2,625","2,950","3,163",,,,,,,
188,8703.23.02,,CHEVROLET,SONIC-4  CYL,Pza,,,,,,,,,,"8,379","8,963","10,333"
,8703.23.02,,CHRYSLER,CHRYSLER,,,,,,,,,,,,,
189,8703.23.02,,CHRYSLER,200-4 CYL.,Pza,,,,,,,,,,"9,963","12,654","14,975"
190,8703.23.02,,CHRYSLER,300-V6,Pza,,,,,,,,"10,542",,,,
191,8703.23.02,,CHRYSLER,CIRRUS-V6,Pza,"1,325","1,650","2,175",,,,,,,,,
192,8703.23.02,,CHRYSLER,CONCORDE-V6,Pza,,"1,900","2,400","2,700","3,075","3,550",,,,,,
193,8703.23.02,,CHRYSLER,PT CRUISER-4  CYL.,Pza,,,,"2,925","3,558","4,113","5,111","6,117",,,,
194,8703.23.02,,CHRYSLER,SEBRING-4  CYL.,Pza,"1,838","1,950","2,025","2,563","2,850","3,317","4,144","5,067",,,,
195,8703.23.02,,CHRYSLER,SEBRING-V6,Pza,"2,135","2,196","2,555","2,936","3,313","3,888","5,119","6,407",,,,
,8703.23.02,,DAEWOO,DAEWOO,,,,,,,,,,,,,
196,8703.23.02,,DAEWOO,LANOS-4 CYL.,Pza,,"1,000","1,094","1,275","1,513",,,,,,,
197,8703.23.02,,DAEWOO,LEGANZA-4 CYL.,Pza,,"1,350","1,508","1,650","2,050",,,,,,,
198,8703.23.02,,DAEWOO,NUBIRA-4 CYL.,Pza,,"1,017","1,350","1,517","1,638",,,,,,,
,8703.23.02,,DODGE,DODGE,,,,,,,,,,,,,
199,8703.23.02,,DODGE,AVENGER-4 CYL.,pza,"1,875","2,063",,,,,,,"9,625","11,262",,
200,8703.23.02,,DODGE,AVENGER-V6,Pza,"1,950","2,150","2,538",,,,,,"9,625",,,
201,8703.23.02,,DODGE,CALIBER-4 CYL.,Pza,,,,,,,,,"9,105",,,
202,8703.23.02,,DODGE,CHARGER,Pza,,,,,,,,,"12,663",,,
203,8703.23.02,,DODGE,DART-4 CYL,Pza,,,,,,,,,,"9,930","11,055",
204,8703.23.02,,DODGE,INTREPID-V6,Pza,"1,813","2,013","2,367","2,600","2,981","3,333","3,983",,,,,
205,8703.23.02,,DODGE,MAGNUM-V6,Pza,,,,,,,,"7,775",,,,
206,8703.23.02,,DODGE,NEON-4 CYL.,Pza,"1,500","1,775","2,250","2,517","2,675","3,688","4,531","5,550",,,,
207,8703.23.02,,DODGE,STRATUS-4 CYL.,Pza,"1,642","1,875","2,175","2,613","3,033","3,463","4,150","4,925",,,,
208,8703.23.02,,DODGE,STRATUS-V6,Pza,"1,750","2,075","2,400","2,925","3,229","3,833","4,680","5,767",,,,
,8703.23.02,,FIAT,FIAT,,,,,,,,,,,,,
209,8703.23.02,,FIAT,500X-4 CYL.,Pza,,,,,,,,,,,,"16,370"
,8703.23.02,,FORD,FORD,,,,,,,,,,,,,
210,8703.23.02,,FORD,C-MAX 4 CYL,Pza,,,,,,,,,,"11,783","13,233","15,688"
211,8703.23.02,,FORD,CONTOUR-4CYL.,Pza,"1,425","1,625","1,825",,,,,,,,,
212,8703.23.02,,FORD,CONTOUR-V6,Pza,"1,706","1,950","2,106",,,,,,,,,
213,8703.23.02,,FORD,ESCORT-4 CYL.,Pza,"1,706","1,850","2,075","2,288","2,450",,,,,,,
214,8703.23.02,,FORD,FIESTA-4  CYL.,Pza,,,,,,,,,"7,875","8,519","9,953","10,881"
215,8703.23.02,,FORD,FOCUS-4 CYL.,Pza,,,"2,565","2,925","3,331","3,894","4,592","5,460","6,279","7,290","8,465","14,945"
216,8703.23.02,,FORD,FUSION,Pza,,,,,,,,,"11,211","13,118","15,225","17,750"
217,8703.23.02,,FORD,MUSTANG-V8,Pza,,,,,,,,,,,"19,192","20,550"
218,8703.23.02,,FORD,TAURUS-4 CYL,Pza,,,,,,,,,,"13,431","15,858","18,704"
219,8703.23.02,,FORD,TAURUS-V6,Pza,"1,733","1,933","2,442","2,679","3,158","3,700","4,242","5,800",,"7,940","10,014",
220,8703.23.02,,FORD,ZX2-4CYL.,Pza,,,,,,"3,000",,,,,,
,8703.23.02,,HONDA,HONDA,,,,,,,,,,,,,
221,8703.23.02,,HONDA,ACCORD-4 CYL.,Pza,"3,785","4,255","4,713","4,908","5,565","7,611","8,489","9,225","10,609","12,413","15,654","20,739"
222,8703.23.02,,HONDA,ACCORD COUPE-4 CYL,Pza,,,,,,,,,,,,"19,825"
223,8703.23.02,,HONDA,ACCORD-V6,Pza,"4,225","4,719","5,194","5,625","6,350","8,446","9,433","10,150","11,673","13,658","17,223",
224,8703.23.02,,HONDA,CIVIC-4  CYL,Pza,"2,900","3,630","3,983","4,525","4,909","5,619","6,493","7,480","8,602","10,065","12,693",
225,8703.23.02,,HONDA,CIVIC COUPE,Pza,,,,,,,,,,,,"18,379"
226,8703.23.02,,HONDA,CIVIC SEDAN,Pza,,,,,,,,,,"12,938","14,654","18,453"
227,8703.23.02,,HONDA,CIVIC TYPE R,Pza,,,,,,,,,,,,"33,975"
228,8703.23.02,,HONDA,CROSSTOUR,Pza,,,,,,,,,,"16,213","18,225",
229,8703.23.02,,HONDA,INSIGHT-3  CYL.,Pza,,,"4,850","5,275","5,800","6,525","8,250","9,875",,,,
230,8703.23.02,,HONDA,PRELUDE-4CYL,Pza,"4,475","5,000","5,588","6,238",,,,,,,,
231,8703.23.02,,HONDA,S2000-4 CYL.,Pza,,,"8,500","8,975","9,525","10,450","12,525","14,075",,,,
,8703.23.02,,HYUNDAI,HYUNDAI,,,,,,,,,,,,,
232,8703.23.02,,HYUNDAI,ACCENT-4 CYL.,Pza,"1,000","1,108","1,558","1,725","1,883","2,275","2,913","3,700","4,255","4,979","5,971","10,556"
233,8703.23.02,,HYUNDAI,ELANTRA-4 CYL,Pza,"1,331","1,675","2,013","2,588","2,863","3,575","4,183","5,025","5,779","6,761","8,527","14,404"
234,8703.23.02,,HYUNDAI,GENESIS-4 CYL.,Pza,,,,,,,,,"12,292","14,382",,
235,8703.23.02,,HYUNDAI,IONIQ,Pza,,,,,,,,,,,,"19,425"
236,8703.23.02,,HYUNDAI,SONATA-4 CYL,Pza,,"1,750","2,025","2,300","2,875","3,425","3,925","4,475","5,146","6,015","7,031","16,664"
237,8703.23.02,,HYUNDAI,SONATA-V6,Pza,,"1,975","2,225","2,575","3,383","4,033","4,625","5,510",,,,
238,8703.23.02,,HYUNDAI,TIBURON-4  CYL,Pza,"1,763","2,025","2,650","2,900","3,200","3,500","4,650","5,625",,,,
239,8703.23.02,,HYUNDAI,TIBURON-V6,Pza,,,,,,"4,450","5,525","7,350",,,,
240,8703.23.02,,HYUNDAI,VELOSTER-4 CYL,Pza,,,,,,,,,,"11,219","12,950","13,919"
,8703.23.02,,INFINITI,INFINITI,,,,,,,,,,,,,
241,8703.23.02,,INFINITI,G20-4 CYL.,Pza,,"3,425","3,800","4,150","4,725",,,,,,,
242,8703.23.02,,INFINITI,I30-V6,Pza,"3,250","3,750","4,800","5,125",,,,,,,,
243,8703.23.02,,INFINITI,Q50,Pza,,,,,,,,,,,,"28,255"
244,8703.23.02,,INFINITI,Q60,Pza,,,,,,,,,,,,"33,923"
,8703.23.02,,JAGUAR,JAGUAR,,,,,,,,,,,,,
245,8703.23.02,,JAGUAR,F-TYPE-V6,Pza,,,,,,,,,,"42,325","46,913","63,542"
246,8703.23.02,,JAGUAR,XE-V6,pza,,,,,,,,,,,,"30,304"
247,8703.23.02,,JAGUAR,XF-V6,Pza,,,,,,,,,,"26,338","33,220","40,115"
248,8703.23.02,,JAGUAR,XJ-V6,Pza,,,,,,,,,,"34,963","39,613","47,019"
249,8703.23.02,,JAGUAR,X-TYPE-V6,Pza,,,,,"5,419","6,206","7,383","10,130",,,,
,8703.23.02,,KIA,KIA,,,,,,,,,,,,,
250,8703.23.02,,KIA,FORTE-4 CYL.,Pza,,,,,,,,,"9,250","9,800","11,004",
251,8703.23.02,,KIA,FORTE 5 DOORS,Pza,,,,,,,,,,,,"14,488"
252,8703.23.02,,KIA,FORTE SEDAN,Pza,,,,,,,,,,,,"12,600"
253,8703.23.02,,KIA,FORTE KOUP,Pza,,,,,,,,,,"10,463","11,575",
254,8703.23.02,,KIA,NEW SPECTRA-4  CYL.,Pza,,,,,,,"3,838",,,,,
255,8703.23.02,,KIA,OPTIMA-4  CYL.,Pza,,,,"2,363","2,838","3,350","3,925","4,550","5,233","6,122","7,193","18,594"
256,8703.23.02,,KIA,OPTIMA-V6,Pza,,,,"2,575","3,138","3,813","4,375","5,088",,,,
257,8703.23.02,,KIA,RIO-4  CYL.,Pza,,,,"1,575","2,013","2,225","2,563","3,350",,"4,586","5,784","10,625"
258,8703.23.02,,KIA,RIO  5 DOOR,Pza,,,,,,,,,,,,"11,375"
259,8703.23.02,,KIA,SEPHIA-4  CYL.,Pza,"1,000","1,150","1,363","1,450",,,,,,,,
260,8703.23.02,,KIA,SPECTRA-4 CYL.,Pza,,,"1,550","1,725","2,050","2,481","3,013","4,800",,,,
,8703.23.02,,LEXUS,LEXUS,,,,,,,,,,,,,
261,8703.23.02,,LEXUS,CT-4 CYL.,Pza,,,,,,,,,"17,975","19,025","21,925","22,600"
262,8703.23.02,,LEXUS,ES 300H-4 CYL,Pza,,,,,,,,,,"24,675","29,775","34,975"
263,8703.23.02,,LEXUS,GS 200T,Pza,,,,,,,,,,,,"35,450"
264,8703.23.02,,LEXUS,GS-I6/V6,Pza,"6,825","7,375","8,275","8,850","9,750","10,675","12,000","14,150",,,,
265,8703.23.02,,LEXUS,HS-4 CYL.,Pza,,,,,,,,,"18,725",,,
266,8703.23.02,,LEXUS,IS-I6,Pza,,,,"8,100","8,600","9,488","11,325","13,075",,,,
267,8703.23.02,,LEXUS,IS-V6,Pza,,,,,,,,,"20,263","22,925","26,625","29,500"
268,8703.23.02,,LEXUS,IS250C-V6,Pza,,,,,,,,,,"32,975","34,250",
269,8703.23.02,,LEXUS,LS-460,Pza,,,,,,,,,"37,450",,,
270,8703.23.02,,LEXUS,RC 200T,pza,,,,,,,,,,,,"33,775"
,8703.23.02,,LINCOLN,LINCOLN,,,,,,,,,,,,,
271,8703.23.02,,LINCOLN,CONTINENTAL-V6,Pza,,,,,,,,,,,,"45,563"
272,8703.23.02,,LINCOLN,MKZ-4 CYL,Pza,,,,,,,,,,"17,650","25,040","27,950"
273,8703.23.02,,LINCOLN,MKZ-V6,Pza,,,,,,,,,,,,"30,446"
274,8703.23.02,,LINCOLN,LS-V6,Pza,,,"3,763","4,175","4,775","5,275","6,400","7,600",,,,
,8703.23.02,,MAZDA,MAZDA,,,,,,,,,,,,,
275,8703.23.02,,MAZDA,626-4 CYL.,Pza,,,"2,600","2,850",,,,,,,,
276,8703.23.02,,MAZDA,626-V6,Pza,,,"3,038","3,338","3,550",,,,,,,
277,8703.23.02,,MAZDA,MAZDA 2-4 CYL.,Pza,,,,,,,,,"9,225","9,275",,
278,8703.23.02,,MAZDA,MAZDA 3-4 CYL.,Pza,,,,,,,"6,808","8,200","9,430","11,034","13,914",
279,8703.23.02,,MAZDA,MAZDA 3 4-DOOR,Pza,,,,,,,,,,,,"15,692"
280,8703.23.02,,MAZDA,MAZDA 3 5-DOOR,Pza,,,,,,,,,,,,"16,850"
281,8703.23.02,,MAZDA,MAZDA 6-4CYL.,Pza,,,,,,"5,350","6,938","8,008","9,209","10,775","13,589","18,860"
282,8703.23.02,,MAZDA,MAZDA 6-V6,Pza,,,,,,"6,200","7,033","9,255","10,643",,,
283,8703.23.02,,MAZDA,MILLENIA-V6,Pza,"2,083","2,567","3,233","3,863","4,513",,,,,,,
284,8703.23.02,,MAZDA,MX-5 MIATA-4 CYL.,Pza,,"4,600","5,425","5,967","6,908","7,725","8,608","10,869","12,499","14,625","17,208","20,875"
285,8703.23.02,,MAZDA,MX-5 MIATA RF,Pza,,,,,,,,,,,,"24,967"
286,8703.23.02,,MAZDA,PR0TEGE-4 CYL.,Pza,"2,008","2,383","2,600","3,110","3,731","4,430",,,,,,
,8703.23.02,,MERCEDES-BENZ,MERCEDES-BENZ,,,,,,,,,,,,,
287,8703.23.02,,MERCEDES-BENZ,C CLASS,Pza,"4,088","5,025","5,875","8,575","8,700","9,896","10,683","12,571","14,457","16,915","21,331","38,653"
288,8703.23.02,,MERCEDES-BENZ,CLA CLASS,Pza,,,,,,,,,,"26,542","29,408","32,342"
289,8703.23.02,,MERCEDES-BENZ,CLS-CLASS,Pza,,,,,,,,,,,"41,100",
290,8703.23.02,,MERCEDES-BENZ,E CLASS,Pza,,,,,,,,,,,"37,265","46,061"
291,8703.23.02,,MERCEDES-BENZ,S CLASS,Pza,,,,,,,,,,,"64,525","67,625"
292,8703.23.02,,MERCEDES-BENZ,SL CLASS,Pza,,,,,,,,,,,"49,675","64,775"
293,8703.23.02,,MERCEDES-BENZ,SLC CLASS,Pza,,,,,,,,,,,,"41,863"
294,8703.23.02,,MERCEDES-BENZ,SLK CLASS,Pza,"7,175","7,650","8,250","8,875","11,083","11,858",,,"23,375","25,625","27,400",
,8703.23.02,,MERCURY,MERCURY,,,,,,,,,,,,,
295,8703.23.02,,MERCURY,COUGAR-V6,Pza,,"2,250","2,425","2,750","3,125",,,,,,,
296,8703.23.02,,MERCURY,MILAN-4 CYL.,Pza,,,,,,,,,"10,275",,,
297,8703.23.02,,MERCURY,MILAN V6,Pza,,,,,,,,,"10,863",,,
298,8703.23.02,,MERCURY,MONTEGO-V6,Pza,,,,,,,,"10,288",,,,
299,8703.23.02,,MERCURY,MYSTIQUE-V6,Pza,"1,650","1,913","2,088",,,,,,,,,
300,8703.23.02,,MERCURY,SABLE-V6,Pza,"1,908","2,125","2,720","2,930","3,500","4,450","5,205","6,244",,,,
,8703.23.02,,MINI,MINI,,,,,,,,,,,,,
301,8703.23.02,,MINI,COOPER-4 CYL.,Pza,,,,,"8,375","9,225","10,775","13,169",,,,"27,300"
302,8703.23.02,,MINI,COOPER CLUBMEN-4 CYL.,Pza,,,,,,,,,"14,558","16,092",,"25,183"
303,8703.23.02,,MINI,COOPER COUNTRYMAN-4 CYL.,Pza,,,,,,,,,"16,208","18,138","20,788","24,450"
304,8703.23.02,,MINI,COOPER HARDTOP-4 CYL.,Pza,,,,,,,,,"13,875","14,188","18,442","23,267"
305,8703.23.02,,MINI,CONVERTIBLE-4  CYL.,Pza,,,,,,,,,"16,033","18,350","20,183",
306,8703.23.02,,MINI,COOPER COUPE 4-CYL.,Pza,,,,,,,,,,"15,092","16,242",
307,8703.23.02,,MINI,COOPER    ROADSTER   4- CYL.,Pza,,,,,,,,,,"18,158","20,450",
308,8703.23.02,,MINI,COOPER PACEMAN,Pza,,,,,,,,,,"17,350","19,125",
309,8703.23.02,,MINI,COOPER HARDTOP 4 DOOR,Pza,,,,,,,,,,,"17,125",
,8703.23.02,,MITSUBISHI,MITSUBISHI,,,,,,,,,,,,,
310,8703.23.02,,MITSUBISHI,ECLIPSE-4 CYL.,Pza,"3,113","3,400","3,500","3,600","4,200","4,700","5,725","7,388","8,496",,,
311,8703.23.02,,MITSUBISHI,ECLIPSE-V6,Pza,,,"3,850","4,413","5,375","6,394","7,650","9,217","10,600",,,
312,8703.23.02,,MITSUBISHI,GALANT-4 CYL.,Pza,"1,642","2,150","2,363","2,538","3,258","3,808","5,300","6,650","7,648",,,
313,8703.23.02,,MITSUBISHI,LANCER-4 CYL.,Pza,,,,,"3,533","6,225","7,403","10,838","12,464","13,788","15,931","18,324"
314,8703.23.02,,MITSUBISHI,LANCER EVOLUTION-4 CYL.,Pza,,,,,,,,,,"27,475","30,881",
315,8703.23.02,,MITSUBISHI,LANCER SPORTBACK-4 CYL.,Pza,,,,,,,,,,"9,963",,
316,8703.23.02,,MITSUBISHI,MIRAGE-4  CYL.,Pza,"1,581","1,717","1,983","2,244","2,575",,,,,,,"8,742"
,8703.23.02,,NISSAN,NISSAN,,,,,,,,,,,,,
317,8703.23.02,,NISSAN,ALTIMA-4 CYL.,Pza,"2,838","3,375","3,638","3,975","5,400","6,033","7,017","8,008","9,209","10,775","13,589","14,965"
318,8703.23.02,,NISSAN,CUBE-4 CYL.,Pza,,,,,,,,,"9,615",,,
319,8703.23.02,,NISSAN,SENTRA-4 CYL.,Pza,"2,085","2,458","3,092","3,317","3,844","4,280","5,120","6,244","7,181","8,402","10,595","13,717"
320,8703.23.02,,NISSAN,VERSA-4 CYL.,Pza,,,,,,,,,"7,820","9,150","10,663","12,463"
321,8703.23.02,,NISSAN,VERSA NOTE,Pza,,,,,,,,,,"7,888","9,510","11,163"
,8703.23.02,,OLDSMOBILE,OLDSMOBILE,,,,,,,,,,,,,
322,8703.23.02,,OLDSMOBILE,ALERO-4 CYL.,Pza,,"2,200","2,350","2,550",,,,,,,,
,8703.23.02,,PLYMOUTH,PLYMOUTH,,,,,,,,,,,,,
323,8703.23.02,,PLYMOUTH,BREEZE-4 CYL.,Pza,"1,625","1,800","2,100",,,,,,,,,
324,8703.23.02,,PLYMOUTH,NEON-4 CYL.,Pza,"1,500","1,650","2,250","2,400",,,,,,,,
,8703.23.02,,PONTIAC,PONTIAC,,,,,,,,,,,,,
325,8703.23.02,,PONTIAC,B0NNEVILLE-V6,Pza,"2,725","3,042","3,825","4,175","4,908","5,692","6,713","7,525",,,,
326,8703.23.02,,PONTIAC,FIREBIRD-V6,Pza,"3,450","3,925","4,162","4,438","5,225",,,,,,,
327,8703.23.02,,PONTIAC,GRAND AM-4 CYL.,Pza,"1,888","2,188","2,488","2,688","3,038","3,450","4,025","4,875",,,,
328,8703.23.02,,PONTIAC,GRAND PRIX-V6,Pza,"2,675","3,005","3,315","3,600","4,270","5,035","6,492","7,617",,,,
329,8703.23.02,,PONTIAC,SUNFIRE-L4,Pza,"1,958","2,358","2,642","2,700","3,013","3,175","3,650","4,200",,,,
330,8703.23.02,,PONTIAC,VIBE-L4,Pza,,,,,,"5,533","6,608","7,658",,,,
,8703.23.02,,PORSCHE,PORSCHE,,,,,,,,,,,,,
331,8703.23.02,,PORSCHE,911-6 CYL. TURBO,Pza,"20,265","20,376","20,488","23,560","25,954","27,979","35,611",,,,,"102,617"
332,8703.23.02,,PORSCHE,718 BOXSTER,Pza,,,,,,,,,,,,"58,150"
333,8703.23.02,,PORSCHE,BOXSTER-6 CYL.,Pza,,,,,,,,,"28,325","33,142","38,625",
334,8703.23.02,,PORSCHE,718 CAYMAN,Pza,,,,,,,,,,,,"56,400"
335,8703.23.02,,PORSCHE,CAYMAN-6 CYL.,Pza,,,,,,,,,"28,950","33,873","40,875",
336,8703.23.02,,PORSCHE,MACAN,Pza,,,,,,,,,,,"48,450","54,417"
337,8703.23.02,,PORSCHE,PANAMERA-V6,Pza,,,,,,,,,,"61,725","69,013","78,285"
,8703.23.02,,SAAB,SAAB,,,,,,,,,,,,,
338,8703.23.02,,SAAB,9-2X-4 CYL. TURBO,Pza,,,,,,,,"8,900",,,,
339,8703.23.02,,SAAB,9-3-4 CYL.,Pza,,"3,171","4,181","4,557","6,295","6,475","7,920","10,438","12,004",,,
340,8703.23.02,,SAAB,9-5-4 CYL.,Pza,,"3,125","3,829","4,363","5,481","5,925","7,990","9,215","10,597",,,
,8703.23.02,,SATURN,SATURN,,,,,,,,,,,,,
341,8703.23.02,,SATURN,ION-4 CYL.,Pza,,,,,,"3,985","4,850","6,046",,,,
342,8703.23.02,,SATURN,L  SERIES-4  CYL.,Pza,,,"2,575","2,792","3,133","3,913","4,813",,,,,
343,8703.23.02,,SATURN,L  SERIES-V6,Pza,,,"2,975","3,350","3,875","4,663","5,900","6,000",,,,
344,8703.23.02,,SATURN,S SERIES-4  CYL.,Pza,"1,771","2,003","2,321","2,533","2,815",,,,,,,
,8703.23.02,,SCION,SCION,,,,,,,,,,,,,
345,8703.23.02,,SCION,FR-S-4 CYL,Pza,,,,,,,,,,"15,750","17,350",
346,8703.23.02,,SCION,TC-4 CYL,Pza,,,,,,,,"8,425","9,689","11,336","13,075",
347,8703.23.02,,SCION,XD-4 CYL.,Pza,,,,,,,,,"9,075","10,618",,
,8703.23.02,,SUBARU,SUBARU,,,,,,,,,,,,,
348,8703.23.02,,SUBARU,BAJA-4 CYL.,Pza,,,,,,"8,500","10,100","12,213",,,,
349,8703.23.02,,SUBARU,BRZ-4 CYL,Pza,,,,,,,,,,"16,338","18,650","20,517"
350,8703.23.02,,SUBARU,FORESTER-4 CYL.,Pza,"2,800","3,250","4,125","4,550","5,538","6,913","8,383","10,625",,,,
351,8703.23.02,,SUBARU,IMPREZA-4  CYL.,Pza,"2,355","2,720","3,583","4,308","5,670","6,270","8,504","9,893","11,377","13,312","16,663","17,075"
352,8703.23.02,,SUBARU,IMPREZA  WAGON-4 CYL.,Pza,,,,,,,,,,"16,479","16,955","17,806"
353,8703.23.02,,SUBARU,LEGACY-4 CYL.,Pza,"2,650","3,205","4,389","5,286","5,663","6,814","8,217","11,171","12,847","15,031","17,283","18,506"
354,8703.23.02,,SUBARU,LEGACY-6 CYL.,Pza,,,,,,,,,"15,158",,,"23,275"
355,8703.23.02,,SUBARU,WRX,Pza,,,,,,,,,,,"21,800","23,842"
356,8703.23.02,,SUBARU,WRX STI,Pza,,,,,,,,,,,"30,092","31,033"
,8703.23.02,,SUZUKI,SUZUKI,,,,,,,,,,,,,
357,8703.23.02,,SUZUKI,AERIO-4  CYL.,Pza,,,,,"2,725","3,500","4,290","5,315",,,,
358,8703.23.02,,SUZUKI,ESTEEM-4 CYL.,Pza,"1,394","1,619","2,013","2,188","2,625",,,,,,,
359,8703.23.02,,SUZUKI,FORENZA-4 CYL.,Pza,,,,,,,"3,992","4,608",,,,
360,8703.23.02,,SUZUKI,KIZASHI-4  CYL.,Pza,,,,,,,,,"8,863",,,
361,8703.23.02,,SUZUKI,RENO-4 CYL.,Pza,,,,,,,,"4,425",,,,
362,8703.23.02,,SUZUKI,SX4-4 CYL.,Pza,,,,,,,,,"6,422",,,
,8703.23.02,,TOYOTA,TOYOTA,,,,,,,,,,,,,
363,8703.23.02,,TOYOTA,86,Pza,,,,,,,,,,,,"21,175"
364,8703.23.02,,TOYOTA,AVALON,Pza,,,,,,,,,"17,675","20,375","22,800",
365,8703.23.02,,TOYOTA,CAMRY-4 CYL.,Pza,"3,775","4,267","5,050","5,392","6,700","7,375","8,325","9,569","11,004","12,775","16,119","18,831"
